event_date,reserved_at,canceled_at,checked_at,status,customer_id,customer_types
2026-08-26,2026-08-26 08:09:29.13-03,NULL,2026-08-26 14:24:31.417-03,used,31418,Estudiante de Grado
2026-08-26,2026-08-26 09:11:07.185-03,NULL,2026-08-26 14:24:44.016-03,used,31419,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:04:19.031-03,NULL,2026-08-26 14:24:56.515-03,used,31420,Estudiante de Grado
2026-08-26,2026-08-26 09:23:53.243-03,NULL,2026-08-26 14:25:33.991-03,used,31421,Becas Nodocentes
2026-08-26,2026-08-26 08:03:07.876-03,NULL,2026-08-26 14:25:48.362-03,used,31422,Estudiante de Grado
2026-08-26,2026-08-26 08:03:49.541-03,NULL,2026-08-26 14:25:53.675-03,used,31423,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:04:48.209-03,NULL,2026-08-26 14:25:59.904-03,used,31424,Becas Nutrirse Vianda
2026-08-26,2026-08-26 09:03:03.286-03,NULL,2026-08-26 14:26:15.519-03,used,31425,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:21:38.844-03,NULL,2026-08-26 14:26:18.419-03,used,31426,Becas Nutrirse Vianda
2026-08-26,2026-08-26 09:19:24.187-03,NULL,2026-08-26 14:26:20.871-03,used,31427,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:03:10.932-03,NULL,2026-08-26 14:26:24.313-03,used,31428,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:00:46.825-03,NULL,2026-08-26 14:26:44.203-03,used,31429,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:25:18.135-03,NULL,2026-08-26 14:26:48.746-03,used,31430,Estudiante de Grado
2026-08-26,2026-08-26 09:01:27.351-03,NULL,2026-08-26 14:26:52.026-03,used,31431,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:44:28.513-03,NULL,2026-08-26 14:26:55.042-03,used,31432,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:17:21.09-03,NULL,2026-08-26 14:26:57.406-03,used,31433,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:14:45.614-03,NULL,2026-08-26 14:27:17.409-03,used,31434,Estudiante de Grado
2026-08-26,2026-08-26 08:04:31.168-03,NULL,2026-08-26 14:27:20.364-03,used,31435,Estudiante de Grado
2026-08-26,2026-08-26 09:25:42.029-03,NULL,2026-08-26 14:27:26.584-03,used,31436,Becas Nutrirse Vianda
2026-08-26,2026-08-26 09:29:08.716-03,NULL,2026-08-26 14:27:32.388-03,used,31437,Becas Nodocentes
2026-08-26,2026-08-26 08:53:12.102-03,NULL,2026-08-26 14:27:35.688-03,used,31438,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:02:00.85-03,NULL,2026-08-26 14:27:37.883-03,used,31439,Becas Nutrirse Vianda
2026-08-26,2026-08-26 09:55:08.533-03,NULL,2026-08-26 14:27:40.23-03,used,31440,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:41:46.774-03,NULL,2026-08-26 14:27:42.924-03,used,31441,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:08:02.957-03,NULL,2026-08-26 14:27:46.851-03,used,31442,Becas Nutrirse Vianda
2026-08-26,2026-08-26 09:59:11.092-03,2026-08-26 09:59:04.166-03,2026-08-26 14:29:09.492-03,used,31443,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:21:13.51-03,NULL,2026-08-26 14:29:12.152-03,used,31444,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:02:49.697-03,NULL,2026-08-26 14:29:15.831-03,used,31445,Estudiante de Grado
2026-08-26,2026-08-26 08:08:57.265-03,NULL,2026-08-26 14:29:18.336-03,used,31446,Estudiante de Grado
2026-08-26,2026-08-26 08:04:20.814-03,NULL,2026-08-26 14:29:21.099-03,used,31447,Estudiante de Grado
2026-08-26,2026-08-26 10:59:14.351-03,NULL,2026-08-26 14:29:40.122-03,used,31448,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:02:52.025-03,NULL,2026-08-26 14:29:43.015-03,used,31449,Estudiante de Grado
2026-08-26,2026-08-26 10:59:16.831-03,NULL,2026-08-26 14:29:45.577-03,used,31450,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:26:09.508-03,NULL,2026-08-26 14:29:49.173-03,used,31451,Becas Nutrirse Vianda
2026-08-26,2026-08-26 08:15:51.228-03,NULL,2026-08-26 14:30:26.346-03,used,31452,Estudiante de Grado
2026-08-26,2026-08-26 10:59:19.505-03,NULL,2026-08-26 14:30:42.442-03,used,31453,Estudiante de Grado
2026-08-26,2026-08-26 08:07:45.089-03,NULL,2026-08-26 14:30:48.186-03,used,31454,Estudiante de Grado
2026-08-26,2026-08-26 10:59:15.736-03,NULL,2026-08-26 14:32:14.395-03,used,31455,Becas Nutrirse Vianda
2026-08-26,2026-08-26 09:02:23.517-03,NULL,2026-08-26 14:43:18.471-03,used,31456,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:29:29.754-03,NULL,2026-08-31 12:05:45.982-03,used,31457,Estudiante de Grado sin TACC
2026-08-31,2026-08-31 08:02:49.721-03,NULL,2026-08-31 12:05:51.991-03,used,31458,Becas Nutrirse Vianda sin TACC
2026-08-31,2026-08-31 08:17:03.012-03,NULL,2026-08-31 12:05:58.226-03,used,31459,Estudiante de Grado
2026-08-31,2026-08-31 08:03:33.321-03,NULL,2026-08-31 12:06:01.178-03,used,31460,Estudiante de Grado
2026-08-31,2026-08-31 08:01:50.533-03,NULL,2026-08-31 12:06:11.756-03,used,31461,Estudiante de Grado
2026-08-31,2026-08-31 08:15:17.751-03,NULL,2026-08-31 12:06:47.488-03,used,31462,Estudiante de Grado
2026-08-31,2026-08-31 08:18:25.19-03,NULL,2026-08-31 12:06:51.063-03,used,31463,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:02:58.175-03,NULL,2026-08-31 12:06:53.495-03,used,31464,Becas Nutrirse Vianda
2026-08-31,2026-08-31 09:59:33.74-03,NULL,2026-08-31 12:06:55.655-03,used,31465,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:01:46.407-03,NULL,2026-08-31 12:06:59.363-03,used,31466,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:01:13.817-03,NULL,2026-08-31 12:07:02.269-03,used,31467,Estudiante de Grado
2026-08-31,2026-08-31 08:03:21.527-03,NULL,2026-08-31 12:07:04.491-03,used,31468,Estudiante de Grado
2026-08-31,2026-08-31 08:03:47.729-03,NULL,2026-08-31 12:07:06.581-03,used,31469,Estudiante de Grado
2026-08-31,2026-08-31 08:26:14.212-03,NULL,2026-08-31 12:07:08.968-03,used,31470,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:20:21.555-03,NULL,2026-08-31 12:07:11.471-03,used,31471,Estudiante de Grado
2026-08-31,2026-08-31 08:06:11.208-03,NULL,2026-08-31 12:07:13.983-03,used,31472,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:12:35.757-03,NULL,2026-08-31 12:07:15.791-03,used,31473,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:32:02.81-03,NULL,2026-08-31 12:07:17.922-03,used,31474,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:05:04.148-03,NULL,2026-08-31 12:07:20.277-03,used,31475,Estudiante de Grado
2026-08-31,2026-08-31 08:04:28.122-03,NULL,2026-08-31 12:07:23.318-03,used,31476,Estudiante de Grado
2026-08-31,2026-08-31 10:47:56.933-03,2026-08-31 10:47:43.204-03,2026-08-31 12:07:26.264-03,used,31477,Becas Docentes
2026-08-31,2026-08-31 09:00:35.818-03,NULL,2026-08-31 12:07:28.558-03,used,31478,Becas Nutrirse Vianda
2026-08-31,2026-08-31 09:01:53.944-03,NULL,2026-08-31 12:07:30.133-03,used,31479,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:02:06.581-03,NULL,2026-08-31 12:07:32.575-03,used,31480,Estudiante de Grado
2026-08-31,2026-08-31 08:04:43.219-03,NULL,2026-08-31 12:07:35.468-03,used,31481,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:04:55.213-03,NULL,2026-08-31 12:07:37.794-03,used,31482,Estudiante de Grado
2026-08-31,2026-08-31 08:24:56.253-03,NULL,2026-08-31 12:07:39.876-03,used,31483,Estudiante de Grado
2026-08-31,2026-08-31 08:03:54.746-03,NULL,2026-08-31 12:07:41.715-03,used,31484,Estudiante de Grado
2026-08-31,2026-08-31 08:23:06.804-03,NULL,2026-08-31 12:07:43.865-03,used,31485,Becas Nutrirse Vianda
2026-08-31,2026-08-31 09:16:59.917-03,NULL,2026-08-31 12:07:46.119-03,used,31486,Estudiante de Grado
2026-08-31,2026-08-31 09:12:41.138-03,NULL,2026-08-31 12:07:49.036-03,used,31487,Estudiante de Grado
2026-08-31,2026-08-31 08:25:30.433-03,NULL,2026-08-31 12:07:51.269-03,used,31488,Becas Nutrirse Vianda
2026-08-31,2026-08-31 09:14:13.234-03,NULL,2026-08-31 12:07:54.162-03,used,31489,Becas Nutrirse Vianda
2026-08-31,2026-08-31 09:13:21.24-03,NULL,2026-08-31 12:07:57.408-03,used,31490,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:59:49.149-03,NULL,2026-08-31 12:08:00.819-03,used,31491,Estudiante de Grado
2026-08-31,2026-08-31 08:53:00.302-03,NULL,2026-08-31 12:08:02.664-03,used,31492,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:25:08.696-03,NULL,2026-08-31 12:08:04.753-03,used,31493,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:02:12.817-03,NULL,2026-08-31 12:08:06.982-03,used,31494,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:43:05.515-03,NULL,2026-08-31 12:08:09.344-03,used,31495,Estudiante de Grado
2026-08-31,2026-08-31 08:44:07.221-03,NULL,2026-08-31 12:08:11.249-03,used,31496,Estudiante de Grado
2026-08-31,2026-08-31 08:08:29.206-03,NULL,2026-08-31 12:08:51.866-03,used,31497,Estudiante de Grado
2026-08-31,2026-08-31 08:46:20.176-03,NULL,2026-08-31 12:08:54.501-03,used,31498,Estudiante de Grado
2026-08-31,2026-08-31 08:45:25.715-03,NULL,2026-08-31 12:08:56.984-03,used,31499,Estudiante de Grado
2026-08-31,2026-08-31 08:04:09.331-03,NULL,2026-08-31 12:08:59.241-03,used,31500,Estudiante de Grado
2026-08-31,2026-08-31 10:03:11.445-03,NULL,2026-08-31 12:09:11.449-03,used,31501,Becas Nodocentes
2026-08-31,2026-08-31 10:20:17.124-03,NULL,2026-08-31 12:09:14.237-03,used,31502,Becas Nodocentes
2026-08-31,2026-08-31 08:07:28.819-03,NULL,2026-08-31 12:09:18.211-03,used,31503,Becas Nodocentes sin TACC
2026-08-31,2026-08-31 08:56:35.845-03,NULL,2026-08-31 12:09:23.246-03,used,31504,Estudiante de Grado
2026-08-31,2026-08-31 09:06:27.273-03,NULL,2026-08-31 12:09:25.603-03,used,31505,Estudiante de Grado
2026-08-31,2026-08-31 08:49:19.395-03,NULL,2026-08-31 12:09:27.551-03,used,31506,Estudiante de Grado
2026-08-31,2026-08-31 08:02:25.013-03,NULL,2026-08-31 12:09:29.83-03,used,31507,Estudiante de Grado
2026-08-31,2026-08-31 08:18:05.304-03,NULL,2026-08-31 12:09:32.566-03,used,31508,Estudiante de Grado
2026-08-31,2026-08-31 08:18:22.803-03,NULL,2026-08-31 12:09:35.417-03,used,31509,Estudiante de Grado
2026-08-31,2026-08-31 08:05:00.195-03,NULL,2026-08-31 12:09:37.539-03,used,31510,Estudiante de Grado
2026-08-31,2026-08-31 08:03:49.213-03,NULL,2026-08-31 12:09:40.34-03,used,31511,Estudiante de Grado
2026-08-31,2026-08-31 08:04:08.616-03,NULL,2026-08-31 12:09:42.71-03,used,31512,Estudiante de Grado
2026-08-31,2026-08-31 08:15:08.916-03,NULL,2026-08-31 12:09:44.717-03,used,31513,Estudiante de Grado
2026-08-31,2026-08-31 10:03:10.703-03,NULL,2026-08-31 12:09:47.679-03,used,31514,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:08:55.813-03,NULL,2026-08-31 12:09:49.688-03,used,31515,Estudiante de Grado
2026-08-31,2026-08-31 08:27:47.972-03,NULL,2026-08-31 12:09:52.192-03,used,31516,Estudiante de Grado
2026-08-31,2026-08-31 08:27:52.872-03,NULL,2026-08-31 12:09:59.375-03,used,31517,Estudiante de Grado
2026-08-31,2026-08-31 08:00:57.994-03,NULL,2026-08-31 12:10:02.649-03,used,31518,Estudiante de Grado
2026-08-31,2026-08-31 08:16:48.249-03,NULL,2026-08-31 12:10:07.499-03,used,31519,Estudiante de Grado
2026-08-31,2026-08-31 08:25:14.015-03,NULL,2026-08-31 12:10:11.744-03,used,31520,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:03:00.986-03,NULL,2026-08-31 12:10:14.237-03,used,31521,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:03:14.221-03,NULL,2026-08-31 12:10:16.808-03,used,31522,Estudiante de Grado
2026-08-31,2026-08-31 08:39:28.949-03,NULL,2026-08-31 12:10:19.466-03,used,31523,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:44:39.094-03,NULL,2026-08-31 12:10:22.017-03,used,31524,Estudiante de Grado
2026-08-31,2026-08-31 08:28:07.752-03,NULL,2026-08-31 12:10:24.203-03,used,31525,Estudiante de Grado
2026-08-31,2026-08-31 08:24:35.878-03,NULL,2026-08-31 12:10:27.563-03,used,31526,Estudiante de Grado
2026-08-31,2026-08-31 08:03:46.949-03,NULL,2026-08-31 12:10:30.457-03,used,31527,Estudiante de Grado
2026-08-31,2026-08-31 08:03:37.542-03,NULL,2026-08-31 12:10:32.665-03,used,31528,Estudiante de Grado
2026-08-31,2026-08-31 08:15:31.988-03,NULL,2026-08-31 12:10:35.184-03,used,31529,Estudiante de Grado
2026-08-31,2026-08-31 08:16:46.017-03,NULL,2026-08-31 12:10:37.093-03,used,31530,Estudiante de Grado
2026-08-31,2026-08-31 08:03:22.856-03,NULL,2026-08-31 12:10:39.518-03,used,31531,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:27:55.311-03,NULL,2026-08-31 12:10:42.555-03,used,31532,Estudiante de Grado
2026-08-31,2026-08-31 08:01:12.486-03,NULL,2026-08-31 12:10:45.451-03,used,31533,Estudiante de Grado
2026-08-31,2026-08-31 08:00:34.41-03,NULL,2026-08-31 12:10:47.079-03,used,31534,Estudiante de Grado
2026-08-31,2026-08-31 08:30:22.829-03,NULL,2026-08-31 12:10:48.686-03,used,31535,Estudiante de Grado
2026-08-31,2026-08-31 08:34:01.058-03,NULL,2026-08-31 12:10:51.59-03,used,31536,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:50:08.666-03,NULL,2026-08-31 12:10:54.437-03,used,31537,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:47:52.151-03,NULL,2026-08-31 12:10:56.677-03,used,31538,Estudiante de Grado
2026-08-31,2026-08-31 08:03:23.936-03,NULL,2026-08-31 12:11:01.364-03,used,31539,Estudiante de Grado
2026-08-31,2026-08-31 08:01:11.418-03,NULL,2026-08-31 12:11:04.253-03,used,31540,Estudiante de Grado
2026-08-31,2026-08-31 09:07:14.012-03,NULL,2026-08-31 12:11:06.792-03,used,31541,Estudiante de Grado
2026-08-31,2026-08-31 08:06:29.319-03,NULL,2026-08-31 12:11:14.224-03,used,31542,Estudiante de Grado
2026-08-31,2026-08-31 08:27:56.034-03,NULL,2026-08-31 12:11:17.112-03,used,31543,Estudiante de Grado
2026-08-31,2026-08-31 09:09:19.716-03,NULL,2026-08-31 12:11:19.503-03,used,31544,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:02:42.238-03,NULL,2026-08-31 12:11:21.559-03,used,31545,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:05:40.927-03,NULL,2026-08-31 12:11:23.986-03,used,31546,Becas Nodocentes
2026-08-31,2026-08-31 09:12:28.142-03,NULL,2026-08-31 12:11:26.097-03,used,31547,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:14:20.745-03,NULL,2026-08-31 12:11:28.498-03,used,31548,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:14:16.849-03,NULL,2026-08-31 12:11:30.823-03,used,31549,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:47:34.113-03,NULL,2026-08-31 12:11:32.995-03,used,31550,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:12:38.504-03,NULL,2026-08-31 12:11:36.019-03,used,31551,Estudiante de Grado
2026-08-31,2026-08-31 08:21:41.385-03,NULL,2026-08-31 12:11:40.083-03,used,31552,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:31:40.245-03,NULL,2026-08-31 12:11:51.106-03,used,31553,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:06:42.618-03,NULL,2026-08-31 12:11:54.348-03,used,31554,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:17:12.665-03,NULL,2026-08-31 12:11:56.017-03,used,31555,Estudiante de Grado
2026-08-31,2026-08-31 08:31:09.563-03,NULL,2026-08-31 12:12:00.75-03,used,31556,Estudiante de Grado
2026-08-31,2026-08-31 08:23:15.715-03,NULL,2026-08-31 12:12:18.493-03,used,31557,Estudiante de Grado
2026-08-31,2026-08-31 08:23:03.472-03,NULL,2026-08-31 12:12:22.556-03,used,31558,Estudiante de Grado
2026-08-31,2026-08-31 08:23:33.465-03,NULL,2026-08-31 12:12:27.834-03,used,31559,Estudiante de Grado
2026-08-31,2026-08-31 09:27:44.434-03,NULL,2026-08-31 12:12:30.093-03,used,31560,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:21:27.317-03,NULL,2026-08-31 12:12:33.302-03,used,31561,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:35:06.379-03,NULL,2026-08-31 12:12:36.654-03,used,31562,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:21:01.599-03,NULL,2026-08-31 12:13:13.316-03,used,31563,Estudiante de Grado
2026-08-31,2026-08-31 08:16:06.018-03,NULL,2026-08-31 12:13:18.887-03,used,31564,Estudiante de Grado
2026-08-31,2026-08-31 08:03:23.114-03,NULL,2026-08-31 12:13:20.826-03,used,31565,Estudiante de Grado
2026-08-31,2026-08-31 08:04:16.107-03,NULL,2026-08-31 12:13:23.377-03,used,31566,Estudiante de Grado
2026-08-31,2026-08-31 08:01:45.529-03,NULL,2026-08-31 12:13:25.222-03,used,31567,Estudiante de Grado
2026-08-31,2026-08-31 08:04:54.292-03,NULL,2026-08-31 12:13:27.537-03,used,31568,Estudiante de Grado sin TACC
2026-08-31,2026-08-31 08:15:41.681-03,NULL,2026-08-31 12:13:32.707-03,used,31569,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:02:49.971-03,NULL,2026-08-31 12:13:34.623-03,used,31570,Estudiante de Grado
2026-08-31,2026-08-31 08:25:14.892-03,NULL,2026-08-31 12:13:36.81-03,used,31571,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:51:17.684-03,NULL,2026-08-31 12:13:39.391-03,used,31572,Estudiante de Grado
2026-08-31,2026-08-31 08:29:11.482-03,NULL,2026-08-31 12:13:48.385-03,used,31573,Estudiante de Grado
2026-08-31,2026-08-31 08:00:06.712-03,NULL,2026-08-31 12:13:51.236-03,used,31574,Becas Nutrirse Vianda
2026-08-31,2026-08-31 10:30:22.127-03,NULL,2026-08-31 12:13:53.941-03,used,31575,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:35:26.076-03,NULL,2026-08-31 12:13:56.509-03,used,31576,Becas Nutrirse Vianda
2026-08-31,2026-08-31 09:12:41.182-03,NULL,2026-08-31 12:14:00.841-03,used,31577,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:07:34.996-03,NULL,2026-08-31 12:14:03.274-03,used,31578,Estudiante de Grado
2026-08-31,2026-08-31 08:47:03.001-03,NULL,2026-08-31 12:14:06.908-03,used,31579,Estudiante de Grado sin TACC
2026-08-31,2026-08-31 08:00:08.248-03,NULL,2026-08-31 12:14:21.049-03,used,31580,Estudiante de Grado
2026-08-31,2026-08-31 08:03:20.855-03,NULL,2026-08-31 12:14:25.286-03,used,31581,Estudiante de Grado
2026-08-31,2026-08-31 08:36:13.84-03,NULL,2026-08-31 12:14:27.447-03,used,31582,Estudiante de Grado
2026-08-31,2026-08-31 08:04:00.713-03,NULL,2026-08-31 12:14:28.374-03,used,31583,Estudiante de Grado
2026-08-31,2026-08-31 08:05:00.408-03,NULL,2026-08-31 12:14:32.366-03,used,31584,Estudiante de Grado
2026-08-31,2026-08-31 08:20:31.052-03,NULL,2026-08-31 12:14:35.86-03,used,31585,Estudiante de Grado
2026-08-31,2026-08-31 08:32:49.599-03,NULL,2026-08-31 12:14:38.743-03,used,31586,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:16:33.132-03,NULL,2026-08-31 12:14:40.687-03,used,31587,Estudiante de Grado
2026-08-31,2026-08-31 08:02:27.308-03,NULL,2026-08-31 12:14:46.039-03,used,31588,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:11:33.206-03,NULL,2026-08-31 12:14:49.257-03,used,31589,Estudiante de Grado
2026-08-31,2026-08-31 08:02:07.135-03,NULL,2026-08-31 12:14:51.463-03,used,31590,Estudiante de Grado
2026-08-31,2026-08-31 10:17:34.404-03,NULL,2026-08-31 12:14:54.114-03,used,31591,Becas Nutrirse Vianda
2026-08-31,2026-08-31 10:13:58.12-03,NULL,2026-08-31 12:14:56.342-03,used,31592,Becas Nutrirse Vianda
2026-08-31,2026-08-31 10:18:16.923-03,NULL,2026-08-31 12:14:59.513-03,used,31593,Estudiante de Grado
2026-08-31,2026-08-31 08:28:37.92-03,NULL,2026-08-31 12:15:07.524-03,used,31594,Estudiante de Grado
2026-08-31,2026-08-31 08:04:32.147-03,NULL,2026-08-31 12:15:11.429-03,used,31595,Estudiante de Grado
2026-08-31,2026-08-31 08:05:15.616-03,NULL,2026-08-31 12:15:14.163-03,used,31596,Estudiante de Grado
2026-08-31,2026-08-31 08:05:22.431-03,NULL,2026-08-31 12:15:16.03-03,used,31597,Estudiante de Grado
2026-08-31,2026-08-31 08:31:36.475-03,NULL,2026-08-31 12:15:18.41-03,used,31598,Estudiante de Grado
2026-08-31,2026-08-31 08:11:31.692-03,NULL,2026-08-31 12:15:20.55-03,used,31599,Estudiante de Grado
2026-08-31,2026-08-31 08:35:29.987-03,NULL,2026-08-31 12:15:24.492-03,used,31600,Estudiante de Grado
2026-08-31,2026-08-31 08:37:18.903-03,NULL,2026-08-31 12:15:27.649-03,used,31601,Estudiante de Grado
2026-08-31,2026-08-31 08:06:18.327-03,NULL,2026-08-31 12:15:29.944-03,used,31602,Estudiante de Grado
2026-08-31,2026-08-31 08:41:37.562-03,NULL,2026-08-31 12:15:32.535-03,used,31603,Estudiante de Grado
2026-08-31,2026-08-31 08:09:15.504-03,NULL,2026-08-31 12:15:35.22-03,used,31604,Estudiante de Grado
2026-08-31,2026-08-31 08:06:44.739-03,NULL,2026-08-31 12:15:39.141-03,used,31605,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:06:48.325-03,NULL,2026-08-31 12:15:41.227-03,used,31606,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:00:44.025-03,NULL,2026-08-31 12:15:44.715-03,used,31607,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:00:11.663-03,NULL,2026-08-31 12:15:47.116-03,used,31608,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:57:01.375-03,NULL,2026-08-31 12:15:49.59-03,used,31609,Estudiante de Grado
2026-08-31,2026-08-31 08:03:25.22-03,NULL,2026-08-31 12:15:52.897-03,used,31610,Estudiante de Grado
2026-08-31,2026-08-31 08:10:52.889-03,NULL,2026-08-31 12:15:54.8-03,used,31611,Estudiante de Grado
2026-08-31,2026-08-31 08:52:23.435-03,NULL,2026-08-31 12:15:58.202-03,used,31612,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:02:28.309-03,NULL,2026-08-31 12:16:00.8-03,used,31613,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:07:30.982-03,NULL,2026-08-31 12:16:03.325-03,used,31614,Estudiante de Grado
2026-08-31,2026-08-31 08:07:19.96-03,NULL,2026-08-31 12:16:06.272-03,used,31615,Estudiante de Grado
2026-08-31,2026-08-31 08:20:06.392-03,NULL,2026-08-31 12:16:09.199-03,used,31616,Becas Nutrirse Vianda
2026-08-31,2026-08-31 09:07:51.361-03,NULL,2026-08-31 12:16:11.036-03,used,31617,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:34:37.833-03,NULL,2026-08-31 12:16:35.235-03,used,31618,Becas Nutrirse Vianda
2026-08-31,2026-08-31 09:53:30.545-03,NULL,2026-08-31 12:16:38.676-03,used,31619,Becas Docentes
2026-08-31,2026-08-31 09:33:46.417-03,NULL,2026-08-31 12:16:41.294-03,used,31620,Becas Docentes
2026-08-31,2026-08-31 09:20:36.1-03,NULL,2026-08-31 12:16:42.859-03,used,31621,Becas Docentes
2026-08-31,2026-08-31 08:19:30.548-03,NULL,2026-08-31 12:16:44.659-03,used,31622,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:36:40.821-03,NULL,2026-08-31 12:16:47.047-03,used,31623,Estudiante de Grado
2026-08-31,2026-08-31 08:08:26.754-03,NULL,2026-08-31 12:16:49.673-03,used,31624,Estudiante de Grado
2026-08-31,2026-08-31 08:29:21.737-03,NULL,2026-08-31 12:16:51.72-03,used,31625,Estudiante de Grado
2026-08-31,2026-08-31 08:35:37.424-03,NULL,2026-08-31 12:16:53.767-03,used,31626,Estudiante de Grado
2026-08-31,2026-08-31 09:31:45.675-03,NULL,2026-08-31 12:16:55.671-03,used,31627,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:10:52.442-03,NULL,2026-08-31 12:16:57.517-03,used,31628,Estudiante de Grado
2026-08-31,2026-08-31 08:04:23.52-03,NULL,2026-08-31 12:17:02.597-03,used,31629,Estudiante de Grado
2026-08-31,2026-08-31 08:05:27.503-03,NULL,2026-08-31 12:17:04.69-03,used,31630,Estudiante de Grado
2026-08-31,2026-08-31 08:43:25.639-03,NULL,2026-08-31 12:17:06.985-03,used,31631,Estudiante de Grado
2026-08-31,2026-08-31 08:36:43.151-03,NULL,2026-08-31 12:17:10.154-03,used,31632,Estudiante de Grado
2026-08-31,2026-08-31 08:07:59.887-03,NULL,2026-08-31 12:17:12.773-03,used,31633,Estudiante de Grado
2026-08-31,2026-08-31 08:15:05.359-03,NULL,2026-08-31 12:17:16.054-03,used,31634,Estudiante de Grado
2026-08-31,2026-08-31 10:14:37.765-03,NULL,2026-08-31 12:17:28.436-03,used,31635,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:33:14.243-03,NULL,2026-08-31 12:17:31.287-03,used,31636,Estudiante de Grado
2026-08-31,2026-08-31 08:33:49.193-03,NULL,2026-08-31 12:17:32.802-03,used,31637,Estudiante de Grado
2026-08-31,2026-08-31 08:46:54.061-03,NULL,2026-08-31 12:17:46.5-03,used,31638,Becas Nutrirse Vianda
2026-08-31,2026-08-31 09:08:59.986-03,NULL,2026-08-31 12:17:50.407-03,used,31639,Becas Nutrirse Vianda
2026-08-31,2026-08-31 08:01:25.903-03,NULL,2026-08-31 12:17:53.487-03,used,31640,Estudiante de Grado
2026-08-31,2026-08-31 08:00:21.813-03,NULL,2026-08-31 12:17:55.614-03,used,31641,Estudiante de Grado
2026-08-31,2026-08-31 08:56:20.304-03,NULL,2026-08-31 12:17:58.017-03,used,31642,Estudiante de Grado
2026-08-31,2026-08-31 08:59:02.403-03,NULL,2026-08-31 12:17:59.824-03,used,31643,Estudiante de Grado
